Property Type,Listing Type,Bedrooms,Bathrooms,Country Code,City,Zipcode,Latitude,Longitude,Currency Native,Airbnb Property ID,Airbnb Host ID,last_seen,cleaning_fee,Reporting Month,Blocked Days,Available Days,Scraped During Month,Occupancy Rate,Reservation Days,ADR (USD),ADR (Native),Number Of Reservation,Revenue (USD),Revenue (Native)
Entire guest suite,entire_home,1,1,US,Malibu,90265,34.041,-118.642,USD,27572865,208037735,2024-01-03,75.0,2023-08,0,31,True,65.8,17,385,385,4,6845,6845
Entire home,entire_home,4,3,US,Malibu,90265,34.03924,-118.87173,USD,28099943,85206134,2024-01-03,300.0,2023-08,29,2,True,60.0,1,2000,2000,1,2300,2300
Entire home,entire_home,3,3,US,Malibu,90263,34.032,-118.699,USD,29127929,24303784,2024-01-03,395.0,2023-08,14,17,True,77.6,11,1526,1526,4,18366,18366
Entire condo,entire_home,1,1,US,Malibu,90265,34.03909,-118.67127,USD,29417765,21817201,2024-01-03,,2023-08,6,25,True,100,21,730,730,1,15330,15330
Entire guesthouse,entire_home,2,2,US,Malibu,90265,34.04156,-118.6225,USD,30510342,8398671,2024-01-03,160.0,2023-08,2,29,True,99.3,24,816,816,7,20704,20704
Entire home,entire_home,5,3,US,Malibu,90265,34.03969,-118.62,USD,30510938,8398671,2024-01-03,400.0,2023-08,1,30,True,100.0,25,1958,1958,6,51350,51350
Entire rental unit,entire_home,1,2,US,Malibu,90265,34.03912,-118.63893,USD,30740055,16016535,2024-01-03,,2023-08,2,29,True,100,25,499,499,2,12475,12475
Entire bungalow,entire_home,1,1,US,Malibu,90263,34.03767,-118.6711,USD,31563889,21817201,2024-01-03,150.0,2023-08,1,30,True,100,26,511,511,8,14486,14486
Entire home,entire_home,2,2,US,Malibu,90290,34.03979,-118.58863,USD,32889948,123449596,2024-01-03,300.0,2023-08,3,28,True,38.6,9,795,795,1,7455,7455
Entire home,entire_home,4,3,US,Malibu,90265,34.03788,-118.61384,USD,33097695,17740218,2024-01-03,927.0,2023-08,10,21,True,100,21,1323,1323,2,29637,29637
Entire home,entire_home,2,1,US,Malibu,90265,34.037,-118.636,USD,33590761,253122053,2024-01-03,200.0,2023-08,15,16,True,97.5,13,325,325,3,4825,4825
Entire home,entire_home,2,1,US,Malibu,90265,34.037,-118.636,USD,33591494,253122053,2024-01-03,200.0,2023-08,18,13,True,83.1,9,350,350,1,3350,3350
Entire home,entire_home,3,3,US,Malibu,90265,34.03982,-118.5915,USD,33900517,126644161,2023-06-14,361.0,2023-08,25,6,True,100,6,1150,1150,2,7622,7622
Entire home,entire_home,4,2,US,Malibu,90265,34.02766,-118.76451,USD,33908156,9962732,2024-01-03,,2023-08,8,23,True,57.4,11,1000,1000,0,11000,11000
Entire rental unit,entire_home,4,3,US,Malibu,90265,34.036,-118.636,USD,33969038,389118857,2024-01-03,,2023-08,4,27,True,66.7,15,879,879,0,13185,13185
Entire villa,entire_home,4,5,US,Malibu,90265,34.0217,-118.79533,USD,34535365,116857155,2024-01-03,250.0,2023-08,1,30,True,32.0,8,863,863,2,7404,7404
Entire home,entire_home,4,4,US,Malibu,90265,34.04357,-118.64487,USD,34577812,8398671,2024-01-03,450.0,2023-08,9,22,True,92.7,17,1508,1508,5,27886,27886
Tiny home,entire_home,1,1,US,Malibu,90265,34.02563,-118.79869,USD,34817171,75166,2024-01-03,,2023-08,2,29,True,100,25,218,218,3,5450,5450
Entire home,entire_home,4,6,US,Malibu,90265,34.028,-118.797,USD,35256356,24303784,2024-01-03,500.0,2023-08,22,9,True,66.7,5,1761,1761,5,11305,11305
Entire home,entire_home,3,2,US,Malibu,90265,34.03722,-118.86641,USD,35308605,1426043,2024-01-03,,2023-08,3,28,True,100,24,1257,1257,5,30168,30168
Entire home,entire_home,5,5,US,Malibu,90265,34.04139,-118.64403,USD,35322045,8398671,2024-01-03,550.0,2023-08,4,27,True,100,25,2124,2124,5,55850,55850
Entire home,entire_home,5,5,US,Malibu,90265,34.04226,-118.62543,USD,35545175,8398671,2024-01-03,550.0,2023-08,2,29,True,99.3,24,3046,3046,7,76954,76954
Entire condo,entire_home,1,1,US,Malibu,90265,34.03615,-118.61213,USD,35807076,129311547,2024-01-03,175.0,2023-08,0,31,True,46.5,12,626,626,6,8562,8562
Entire guest suite,entire_home,Studio,1,US,Malibu,90265,34.04084,-118.6448,USD,35872969,8398671,2024-01-03,150.0,2023-08,2,29,True,100,27,458,458,9,13716,13716
Entire home,entire_home,3,2,US,Malibu,90265,34.04568,-118.65757,USD,35940587,19014028,2024-01-03,250.0,2023-08,16,15,True,100,15,956,956,3,15090,15090
Entire condo,entire_home,3,2,US,Malibu,90265,34.0359,-118.61247,USD,36115599,129311547,2024-01-03,225.0,2023-08,0,31,True,23.2,6,1115,1115,6,8040,8040
Entire home,entire_home,3,4,US,Malibu,90265,34.01158,-118.8117,USD,36362070,117206176,2024-01-03,300.0,2023-08,3,28,True,60.0,14,980,980,6,15520,15520
Entire home,entire_home,3,2,US,Malibu,90265,34.04345,-118.73946,USD,36630067,255643685,2024-01-03,,2023-08,2,29,True,70.3,17,448,448,2,7616,7616
Entire home,entire_home,2,3,US,Malibu,90265,34.04756,-118.91246,USD,38481585,31365126,2024-01-03,100.0,2023-08,16,15,True,100,14,589,589,1,8346,8346
Entire home,entire_home,4,4,US,Malibu,90265,34.04084,-118.64351,USD,38670188,28679125,2024-01-03,,2023-08,2,29,True,41.4,10,789,789,0,7890,7890
Entire loft,entire_home,1,1,US,Malibu,90265,34.04274,-118.73878,USD,38731579,235130904,2023-03-08,,2023-08,25,6,True,0.0,0,296,296,1,0,0
Room in boutique hotel,private_room,1,1,US,Malibu,90263,34.04065,-118.66671,USD,39104511,299317073,2024-01-03,0.0,2023-08,15,16,True,52.5,7,270,270,0,1890,1890
Room in boutique hotel,private_room,1,1,US,Malibu,90263,34.04094,-118.66547,USD,39104661,299317073,2024-01-03,0.0,2023-08,4,27,True,13.3,3,323,323,0,969,969
Room in boutique hotel,private_room,1,1,US,Malibu,90265,34.03928,-118.66687,USD,39104666,299317073,2024-01-03,0.0,2023-08,11,20,True,42.0,7,312,312,0,2184,2184
Room in boutique hotel,private_room,1,1,US,Malibu,90263,34.04026,-118.66725,USD,39104670,299317073,2024-01-03,0.0,2023-08,9,22,True,21.8,4,367,367,0,1468,1468
Entire condo,entire_home,1,1,US,Malibu,90263,34.03961,-118.67117,USD,39281285,21817201,2024-01-03,,2023-08,4,27,True,100,23,517,517,4,11891,11891
Entire condo,entire_home,1,1,US,Malibu,90265,34.03779,-118.67333,USD,39368487,21817201,2024-01-03,150.0,2023-08,1,30,True,60.0,15,263,263,5,4695,4695
Entire home,entire_home,4,4,US,Malibu,90265,34.03463,-118.86242,USD,39866011,198002355,2024-01-03,600.0,2023-08,22,9,True,53.3,4,1883,1883,3,9332,9332
Barn,entire_home,1,1,US,Malibu,90265,34.02679,-118.76996,USD,40014456,4784846,2024-01-03,,2023-08,2,29,True,86.9,21,360,360,4,7560,7560
Entire home,entire_home,3,5,US,Malibu,90265,34.03653,-118.86253,USD,40200363,198002355,2024-01-03,500.0,2023-08,26,5,True,96.0,4,1995,1995,0,7980,7980
Entire home,entire_home,4,3,US,Malibu,90265,34.03439,-118.83951,USD,41510903,46990368,2024-01-03,200.0,2023-08,5,26,True,18.5,4,619,619,1,2676,2676
Entire villa,entire_home,5,4,US,Malibu,90265,34.043,-118.683,USD,41745191,24303784,2024-01-03,500.0,2023-08,1,30,True,84.0,21,2310,2310,6,51510,51510
Entire home,entire_home,3,2,US,Malibu,90265,34.043,-118.901,USD,42437564,326005587,2024-01-03,370.0,2023-08,0,31,True,61.9,16,598,598,4,11048,11048
Entire rental unit,entire_home,2,3,US,Malibu,90265,34.03906,-118.63837,USD,43302610,16016535,2024-01-03,300.0,2023-08,3,28,True,94.3,22,625,625,4,14950,14950
Entire condo,entire_home,1,1,US,Malibu,90265,34.04003,-118.67318,USD,43636791,21817201,2024-01-03,150.0,2023-08,1,30,True,44.0,11,251,251,3,3211,3211
Entire condo,entire_home,1,1,US,Malibu,90263,34.0381,-118.67277,USD,43667289,21817201,2024-01-03,150.0,2023-08,0,31,True,92.9,24,341,341,5,8934,8934
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43752822,24303784,2024-01-03,225.0,2023-08,21,10,True,36.0,3,918,918,7,4329,4329
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43753444,24303784,2024-01-03,225.0,2023-08,4,27,True,100,24,731,731,5,18669,18669
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43753670,24303784,2024-01-03,250.0,2023-08,4,27,True,100,24,710,710,7,18790,18790
Entire home,entire_home,3,4,US,Malibu,90265,34.03828,-118.58971,USD,43776250,60115529,2024-01-03,250.0,2023-08,0,31,True,54.2,14,1362,1362,3,19818,19818
Entire home,entire_home,4,4,US,Malibu,90265,34.03642,-118.63092,USD,43788997,44427239,2024-01-03,425.0,2023-08,23,8,True,60.0,4,1797,1797,4,8888,8888
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43805306,24303784,2024-01-03,200.0,2023-08,23,8,True,15.0,1,299,299,0,299,299
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43805999,24303784,2024-01-03,225.0,2023-08,1,30,True,100,26,639,639,7,18189,18189
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43806077,24303784,2024-01-03,0.0,2023-08,0,31,True,92.9,24,589,589,7,14136,14136
Entire rental unit,entire_home,1,1,US,Malibu,90263,34.039,-118.669,USD,43806748,24303784,2024-01-03,250.0,2023-08,2,29,True,91.0,22,632,632,9,16154,16154
Entire rental unit,entire_home,3,3,US,Malibu,90263,34.039,-118.669,USD,43806946,24303784,2024-01-03,250.0,2023-08,0,31,True,85.2,22,1244,1244,8,29368,29368
Entire home,entire_home,3,3,US,Malibu,90265,34.04177,-118.87156,USD,44154397,72811777,2024-01-03,250.0,2023-08,0,31,True,100,26,1187,1187,6,32362,32362
Castle,entire_home,1,1,US,Malibu,90265,34.03546,-118.75719,USD,44181545,6975188,2024-01-03,60.0,2023-08,0,31,True,42.6,11,301,301,4,3551,3551
Entire home,entire_home,2,1,US,Malibu,90265,34.03555,-118.75743,USD,44181924,6975188,2024-01-03,75.0,2023-08,0,31,True,100,31,425,425,2,13325,13325
Entire villa,entire_home,5,5,US,Malibu,90265,34.02556,-118.77546,USD,44593416,360894972,2024-01-03,475.0,2023-08,0,31,True,65.8,17,1254,1254,6,24168,24168
Entire home,entire_home,4,5,US,Malibu,90265,34.03908,-118.64858,USD,44861286,5802360,2024-01-03,300.0,2023-08,0,31,True,89.0,23,1793,1793,4,42439,42439
Entire home,entire_home,3,3,US,Malibu,90265,34.038,-118.621,USD,45437509,24303784,2024-01-03,450.0,2023-08,30,1,True,0.0,0,2000,2000,0,0,0
Entire home,entire_home,3,4,US,Malibu,90265,34.04605,-118.64574,USD,45996025,9193782,2024-01-03,350.0,2023-08,0,31,True,85.2,22,791,791,6,19502,19502
Entire guest suite,entire_home,Studio,1,US,Malibu,90265,34.04481,-118.64697,USD,46104838,29814906,2024-01-03,50.0,2023-08,1,30,True,68.0,17,233,233,7,4311,4311
Entire home,entire_home,4,4,US,Malibu,90263,34.03937,-118.69561,USD,46106743,14898804,2024-01-03,350.0,2023-08,12,19,True,100,19,1500,1500,4,29900,29900
Entire home,entire_home,3,3,US,Malibu,90265,34.03881,-118.62381,USD,46496139,15822476,2024-01-03,350.0,2023-08,0,31,True,38.7,10,1461,1461,1,14960,14960
Entire villa,entire_home,3,2,US,Malibu,90265,34.00637,-118.81028,USD,46647805,75166,2024-01-03,200.0,2023-08,10,21,True,80.0,14,1582,1582,12,24548,24548
Entire condo,entire_home,3,2,US,Malibu,90265,34.03292,-118.74426,USD,47759401,218117410,2024-01-03,120.0,2023-08,2,29,True,91.0,22,1323,1323,6,29826,29826
Entire guest suite,entire_home,Studio,1,US,Malibu,90265,34.0424,-118.74179,USD,48044219,179628916,2024-01-03,75.0,2023-08,0,31,True,65.8,17,338,338,11,6571,6571
Entire guesthouse,entire_home,1,1,US,Malibu,90265,34.0441,-118.73919,USD,48334289,33870623,2023-01-25,35.0,2023-08,27,4,True,90.0,3,250,250,0,750,750
Entire home,entire_home,4,6,US,Malibu,90265,34.03,-118.83,USD,48397272,24303784,2024-01-03,650.0,2023-08,17,14,True,94.3,11,1519,1519,7,21259,21259
Entire rental unit,entire_home,2,2,US,Malibu,90265,34.03338,-118.72758,USD,48632945,120384454,2024-01-03,200.0,2023-08,15,16,True,75.0,10,900,900,6,10200,10200
Entire condo,entire_home,2,2,US,Malibu,90263,34.032,-118.727,USD,48644414,120384454,2024-01-03,200.0,2023-08,11,20,True,42.0,7,915,915,6,7605,7605
Entire condo,entire_home,1,1,US,Malibu,90263,34.032,-118.727,USD,48647741,120384454,2024-01-03,150.0,2023-08,0,31,True,77.4,20,653,653,7,14110,14110
Entire condo,entire_home,1,1,US,Malibu,90265,34.03328,-118.7276,USD,48648286,120384454,2024-01-03,150.0,2023-08,1,30,True,76.0,19,591,591,3,11679,11679
Entire guest suite,entire_home,2,1,US,Malibu,90265,34.03457,-118.82031,USD,48862005,112342357,2024-01-03,80.0,2023-08,5,26,True,100,23,352,352,3,8336,8336
Entire home,entire_home,3,2,US,Malibu,90265,34.03929,-118.87036,USD,49043579,85206134,2024-01-03,,2023-08,8,23,True,31.3,6,1500,1500,1,9000,9000
Entire guesthouse,entire_home,2,1,US,Malibu,90265,34.03741,-118.6963,USD,49098551,75166,2024-01-03,150.0,2023-08,3,28,True,100,25,352,352,12,10600,10600
Entire home,entire_home,3,2,US,Malibu,90263,34.03766,-118.69627,USD,49112144,75166,2024-01-03,200.0,2023-08,1,30,True,100.0,25,402,402,11,12250,12250
Entire home,entire_home,3,3,US,Malibu,90263,34.03077,-118.69877,USD,49715293,400963090,2024-01-03,250.0,2023-08,7,24,True,100,24,1560,1560,4,38440,38440
Entire guest suite,entire_home,1,1,US,Malibu,90265,34.04213,-118.73965,USD,50012802,48735031,2024-01-03,65.0,2023-08,2,29,True,95.2,23,272,272,5,6581,6581
Entire home,entire_home,4,4,US,Malibu,90265,34.037,-118.609,USD,50048080,24303784,2024-01-03,500.0,2023-08,21,10,True,36.0,3,1877,1877,5,8131,8131
Entire condo,entire_home,2,1,US,Malibu,90263,34.03846,-118.66727,USD,50050189,135947381,2024-01-03,300.0,2023-08,2,29,True,82.8,20,576,576,5,13020,13020
Entire home,entire_home,4,3,US,Malibu,90265,34.03641,-118.82667,USD,50878173,11075026,2024-01-03,270.0,2023-08,3,28,True,90.0,21,792,792,3,17442,17442
Entire home,entire_home,3,2,US,Malibu,90265,34.03771,-118.62859,USD,51306690,415509559,2024-01-03,200.0,2023-08,1,30,True,32.0,8,1150,1150,2,9600,9600
Entire home,entire_home,3,2,US,Malibu,90265,34.03738,-118.62668,USD,51309388,415509559,2024-01-03,200.0,2023-08,1,30,True,88.0,22,1060,1060,6,24520,24520
Entire home,entire_home,3,4,US,Malibu,90265,34.03937,-118.64109,USD,51519504,416446866,2024-01-03,750.0,2023-08,0,31,True,100,28,743,743,8,26804,26804
Entire home,entire_home,3,3,US,Malibu,90265,34.02569,-118.76618,USD,51564675,417734561,2024-01-03,1200.0,2023-08,30,1,True,100,1,1955,1955,4,6755,6755
Entire villa,entire_home,5,6,US,Malibu,90265,34.039,-118.668,USD,51594193,24303784,2024-01-03,750.0,2023-08,7,24,True,100.0,20,4486,4486,4,92720,92720
Entire rental unit,entire_home,Studio,1,US,Malibu,90265,34.039,-118.668,USD,51595859,24303784,2024-01-03,125.0,2023-08,0,31,True,81.3,21,472,472,10,11162,11162
Entire rental unit,entire_home,2,3,US,Malibu,90265,34.039,-118.668,USD,51598951,24303784,2024-01-03,235.0,2023-08,4,27,True,84.4,19,720,720,7,15325,15325
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.039,-118.668,USD,51599124,24303784,2024-01-03,125.0,2023-08,0,31,True,69.7,18,552,552,5,10561,10561
Entire rental unit,entire_home,1,1,US,Malibu,90265,34.039,-118.668,USD,51599246,24303784,2024-01-03,125.0,2023-08,2,29,True,78.6,19,426,426,7,8969,8969
Entire home,entire_home,4,3,US,Malibu,90265,34.03969,-118.84263,USD,51818184,13450319,2023-04-19,,2023-08,27,4,True,30.0,1,500,500,1,500,500
Entire guesthouse,entire_home,1,1,US,Malibu,90265,34.02689,-118.82938,USD,52352144,110876597,2024-01-03,195.0,2023-08,0,31,True,50.3,13,490,490,8,7930,7930
Entire cottage,entire_home,3,3,US,Malibu,90265,34.04298,-118.63617,USD,52938886,119965406,2024-01-03,250.0,2023-08,0,31,True,46.5,12,539,539,4,7468,7468
Entire home,entire_home,3,2,US,Malibu,90265,34.03893,-118.63887,USD,53186645,429429981,2024-01-03,0.0,2023-08,0,31,True,46.5,12,727,727,4,8724,8724
Entire home,entire_home,5,4,US,Malibu,90265,34.03922,-118.64067,USD,53195663,429429981,2023-11-09,500.0,2023-08,3,28,True,21.4,5,855,855,1,4775,4775
Entire home,entire_home,2,2,US,Malibu,90265,34.00315,-118.80741,USD,53196555,429429981,2024-01-03,250.0,2023-08,2,29,True,29.0,7,600,600,2,4700,4700
Entire home,entire_home,3,2,US,Malibu,90265,34.034,-118.723,USD,53222538,75166,2024-01-03,,2023-08,2,29,True,74.5,18,515,515,1,9270,9270
Entire loft,entire_home,Studio,1,US,Malibu,90265,34.03608,-118.61394,USD,53397352,81022596,2023-07-05,150.0,2023-08,25,6,True,0.0,0,450,450,0,0,0
Entire home,entire_home,4,4,US,Malibu,90265,34.0415,-118.6446,USD,53466518,381892471,2024-01-03,,2023-08,0,31,True,31.0,8,1225,1225,4,9800,9800
Entire vacation home,entire_home,1,1,US,Malibu,90265,34.03878,-118.62322,USD,53756835,94069291,2024-01-03,0.0,2023-08,2,29,True,78.6,19,560,560,7,10640,10640
Entire home,entire_home,3,3,US,Malibu,90265,34.038,-118.624,USD,53864799,326005587,2024-01-03,,2023-08,1,30,True,76.0,19,1868,1868,5,35492,35492
Entire home,entire_home,3,3,US,Malibu,90265,34.036,-118.711,USD,54291227,440323177,2024-01-03,,2023-08,0,31,True,92.9,24,674,674,5,16176,16176
Entire home,entire_home,3,1,US,Malibu,90265,34.04422064920469,-118.85875647155778,USD,549375499831412041,28886586,2024-01-03,,2023-08,0,31,True,100,27,817,817,12,22059,22059
Entire home,entire_home,5,4,US,Malibu,90265,34.026,-118.762,USD,563774013818510686,24303784,2024-01-03,,2023-08,9,22,True,81.8,15,2581,2581,3,38715,38715
Entire home,entire_home,5,3,US,Malibu,90265,34.03739,-118.6223,USD,567394591100156316,264393556,2024-01-03,,2023-08,2,29,True,74.5,18,1000,1000,6,18000,18000
Entire villa,entire_home,3,3,US,Malibu,90265,34.03968,-118.61172,USD,573874825301987176,94069291,2024-01-03,,2023-08,2,29,True,86.9,21,1219,1219,0,25599,25599
Entire home,entire_home,3,3,US,Malibu,90265,34.0385,-118.62131,USD,577732916869468148,269119486,2023-12-27,,2023-08,1,30,True,84.0,21,1042,1042,7,21882,21882
Entire villa,entire_home,3,4,US,Malibu,90265,34.046,-118.647,USD,578398482452152825,29814906,2024-01-03,,2023-08,25,6,True,0.0,0,1850,1850,0,0,0
Entire condo,entire_home,1,1,US,Malibu,90263,34.03833,-118.66715,USD,592773503290249134,10503879,2024-01-03,,2023-08,0,31,True,65.8,17,450,450,4,7650,7650
Entire villa,entire_home,6,7,US,Malibu,90265,34.042,-118.657,USD,605813159415945722,24303784,2024-01-03,,2023-08,0,31,True,100,27,2659,2659,7,71793,71793
Entire villa,entire_home,4,5,US,Malibu,90265,34.04254,-118.74329,USD,620384147219116146,94069291,2024-01-03,,2023-08,10,21,True,97.1,17,807,807,5,13719,13719
Entire home,entire_home,6,6,US,Malibu,90263,34.032,-118.684,USD,623437668025315537,24303784,2024-01-03,,2023-08,1,30,True,100,30,6452,6452,5,193560,193560
Entire villa,entire_home,5,3,US,Malibu,90265,34.03795,-118.6074,USD,634003165741919524,16503811,2024-01-03,,2023-08,5,26,True,60.0,13,2274,2274,2,29562,29562
Entire home,entire_home,4,6,US,Malibu,90265,34.038,-118.59,USD,644344768334602878,417734561,2024-01-03,,2023-08,20,11,True,100,11,1725,1725,4,18975,18975
Entire home,entire_home,3,3,US,Malibu,90265,34.03766,-118.6117,USD,645734927755358154,111814989,2024-01-03,,2023-08,1,30,True,84.0,21,1129,1129,5,23709,23709
Entire home,entire_home,3,3,US,Malibu,90265,34.038,-118.622,USD,650726657202291947,5521298,2024-01-03,,2023-08,3,28,True,85.7,20,1446,1446,4,28920,28920
Entire home,entire_home,3,2,US,Malibu,90265,34.04515,-118.63678,USD,651462734313710407,85191394,2024-01-03,,2023-08,23,8,True,75.0,5,852,852,1,4260,4260
Private room in guest suite,private_room,1,1,US,Malibu,90263,34.04045,-118.71332,USD,653826509197118920,83617299,2024-01-03,,2023-08,25,6,True,100.0,5,285,285,4,1425,1425
Entire villa,entire_home,4,5,US,Malibu,90265,34.039,-118.866,USD,657148950247926207,466035154,2024-01-03,,2023-08,6,25,True,76.8,16,1291,1291,5,20656,20656
Entire guest suite,entire_home,2,1,US,Malibu,90265,34.01909,-118.79455,USD,658010500796615908,6415621,2024-01-03,,2023-08,3,28,True,100,27,267,267,6,7209,7209
Entire villa,entire_home,4,3,US,Malibu,90265,34.02885,-118.75626,USD,658820038684451257,224912624,2023-07-05,,2023-08,25,6,True,60.0,3,790,790,15,2370,2370
Entire vacation home,entire_home,1,1,US,Malibu,90265,34.04086444903616,-118.59521820151504,USD,676749368460015211,9444719,2024-01-03,,2023-08,0,31,True,92.9,24,545,545,6,13080,13080
Entire home,entire_home,3,3,US,Malibu,90265,34.019,-118.814,USD,681230816981286114,326005587,2023-09-13,,2023-08,0,31,True,92.9,24,506,506,7,12144,12144
Entire home,entire_home,3,4,US,Malibu,90265,34.03762,-118.85325,USD,684170869720087738,111814989,2024-01-03,,2023-08,3,28,True,17.1,4,680,680,0,2720,2720
Entire home,entire_home,3,3,US,Malibu,90265,34.044,-118.891,USD,689891144136852846,326005587,2024-01-03,,2023-08,1,30,True,100,27,559,559,6,15093,15093
Entire home,entire_home,3,3,US,Malibu,90265,34.038,-118.622,USD,689901292929045479,326005587,2023-07-05,,2023-08,25,6,True,60.0,3,1160,1160,4,3480,3480
Entire home,entire_home,3,3,US,Malibu,90265,34.042,-118.885,USD,689905134020488636,326005587,2023-09-27,,2023-08,12,19,True,6.3,1,1051,1051,0,1051,1051
Entire home,entire_home,2,2,US,Malibu,90265,34.037,-118.628,USD,695539085387274490,197569748,2023-10-18,,2023-08,20,11,True,98.2,9,836,836,19,7524,7524
Entire home,entire_home,4,4,US,Malibu,90265,34.039,-118.644,USD,711766312881966982,2065237,2024-01-03,,2023-08,0,31,True,65.8,17,791,791,4,13447,13447
Entire home,entire_home,2,3,US,Malibu,90265,34.01881,-118.81213,USD,714422549629532907,57577753,2024-01-03,,2023-08,0,31,True,61.9,16,595,595,12,9520,9520
