Property Type,Listing Type,Bedrooms,Bathrooms,Country Code,City,Zipcode,Latitude,Longitude,Currency Native,Airbnb Property ID,Airbnb Host ID,last_seen,cleaning_fee,Reporting Month,Blocked Days,Available Days,Scraped During Month,Occupancy Rate,Reservation Days,ADR (USD),ADR (Native),Number Of Reservation,Revenue (USD),Revenue (Native)
Private room in home,private_room,1,1,GB,Brighton and Hove,BN1 3FG,50.825,-0.147,USD,50133618,60010365,2023-12-27,0.0,2023-03,3,28,True,21.4,5,84,66,2,420,332
Private room in home,private_room,1,2,GB,Brighton and Hove,BN2 3ER,50.83326,-0.12021,USD,50150596,404708509,2024-01-03,14.0,2023-03,1,30,True,0.0,0,65,51,0,0,0
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1TL,50.81969,-0.13387,USD,50152372,396946436,2024-01-03,0.0,2023-03,2,29,True,57.9,14,74,58,4,1036,818
Entire rental unit,entire_home,2,2,GB,Brighton and Hove,BN2 5JS,50.81803,-0.10882,USD,50154509,2118460,2024-01-03,122.0,2023-03,1,30,True,52.0,13,117,92,4,2009,1587
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1TG,50.82031,-0.1353,USD,50169998,396946436,2024-01-03,0.0,2023-03,1,30,True,40.0,10,93,73,4,930,735
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1TR,50.81978,-0.1344,USD,50171655,396946436,2024-01-03,0.0,2023-03,8,23,True,93.9,18,70,55,4,1260,995
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1WA,50.82124,-0.13515,USD,50172548,396946436,2024-01-03,0.0,2023-03,1,30,True,28.0,7,71,56,3,497,393
Private room in townhouse,private_room,1,1,GB,Brighton and Hove,BN3 3HA,50.83327,-0.18101,USD,50185185,8494618,2023-08-09,54.0,2023-03,2,29,True,86.9,21,35,28,2,843,666
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1TS,50.81965,-0.1332,USD,50192821,396946436,2024-01-03,0.0,2023-03,5,26,True,27.7,6,115,91,2,690,545
Private room in home,private_room,1,2,GB,Brighton and Hove,BN3 8AR,50.84968,-0.20518,USD,50196741,229840599,2024-01-03,0.0,2023-03,0,31,True,58.1,15,81,64,1,1215,960
Entire condo,entire_home,2,2,GB,Brighton Marina,BN2 5XZ,50.81103,-0.10045,USD,50207012,402695524,2024-01-03,61.0,2023-03,29,2,True,0.0,0,270,213,0,0,0
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1TJ,50.82045,-0.13447,USD,50209506,396946436,2024-01-03,0.0,2023-03,2,29,True,49.7,12,103,81,2,1236,976
Private room in home,private_room,1,2,GB,Brighton and Hove,BN3 8ED,50.85053,-0.20462,USD,50215043,229840599,2024-01-03,0.0,2023-03,0,31,True,73.5,19,62,49,0,1178,931
Private room in home,private_room,1,1,GB,Brighton and Hove,BN1 9ER,50.86162,-0.11499,USD,50217196,186889484,2022-11-30,0.0,2023-03,20,11,True,54.5,5,60,47,0,300,237
Entire rental unit,entire_home,2,2,GB,Brighton and Hove,BN1 1BN,50.82299,-0.1399,USD,50223011,459169645,2023-10-04,80.0,2023-03,0,31,True,50.3,13,163,129,8,2759,2180
Entire townhouse,entire_home,2,2,GB,Brighton,BN1 2FG,50.82303,-0.14987,USD,50224112,16038510,2024-01-03,0.0,2023-03,6,25,True,33.6,7,231,182,2,1617,1277
Entire home,entire_home,2,1,GB,Kemptown,BN2 1ER,50.81717,-0.11802,USD,50225297,183539480,2024-01-03,135.0,2023-03,2,29,True,37.2,9,150,118,2,1620,1280
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN1 6FE,50.8402,-0.13835,USD,50226802,183539480,2023-07-05,95.0,2023-03,10,21,True,74.3,13,89,70,2,1347,1064
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 2LT,50.82683,-0.16668,USD,50228031,47996508,2024-01-03,60.0,2023-03,29,2,True,60.0,1,137,108,0,137,108
Entire townhouse,entire_home,4,2,GB,Brighton and Hove,BN1 3HA,50.82631,-0.14841,USD,50276397,144106722,2023-07-05,135.0,2023-03,23,8,True,30.0,2,370,292,0,740,585
Private room in townhouse,private_room,1,1,GB,Brighton and Hove,BN3 3JL,50.83,-0.166,USD,50285121,496340,2024-01-03,27.0,2023-03,1,30,True,96.0,24,115,91,5,2895,2287
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN2 3AW,50.83236,-0.1255,USD,50299500,406157528,2024-01-03,54.0,2023-03,4,27,True,0.0,0,121,96,0,0,0
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1PB,50.82,-0.132,USD,50318689,115289862,2024-01-03,34.0,2023-03,6,25,True,24.0,5,181,143,3,1007,796
Private room in loft,private_room,1,1,GB,Brighton and Hove,BN3 3JE,50.8282,-0.16806,USD,50325323,23716104,2024-01-03,41.0,2023-03,2,29,True,57.9,14,61,48,3,977,772
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 5SP,50.83284,-0.20471,USD,50326482,406402875,2024-01-03,27.0,2023-03,0,31,True,27.1,7,118,93,1,853,674
Entire serviced apartment,entire_home,2,1,GB,Brighton and Hove,BN1 3WB,50.82391,-0.14336,USD,50345812,235517932,2023-02-22,101.0,2023-03,27,4,True,100,4,121,96,2,686,542
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN1 2HN,50.82232,-0.15169,USD,50367804,119942695,2024-01-03,80.0,2023-03,4,27,True,8.9,2,164,130,0,328,259
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 3TZ,50.83297,-0.16978,USD,50370551,151890178,2024-01-03,41.0,2023-03,26,5,True,100,5,128,101,0,640,506
Private room in condo,private_room,1,1,GB,Brighton and Hove,BN2 3RE,50.83542,-0.13239,USD,50385066,76361315,2024-01-03,0.0,2023-03,0,31,True,11.6,3,52,41,0,156,123
Entire condo,entire_home,2,2,GB,Brighton Marina,BN2 5XL,50.81094,-0.09481,USD,50389095,123388334,2024-01-03,0.0,2023-03,14,17,True,70.6,10,137,108,1,1370,1082
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 3PB,50.82823,-0.14186,USD,50389150,155001316,2024-01-03,74.0,2023-03,1,30,True,68.0,17,82,65,6,1838,1452
Entire condo,entire_home,1,1,GB,Kemptown,BN2 1AE,50.818,-0.123,USD,50397551,172054057,2024-01-03,41.0,2023-03,7,24,True,55.0,11,112,88,4,1396,1103
Entire home,entire_home,3,2,GB,Brighton and Hove,BN3 5FR,50.83414,-0.18745,USD,50430870,407439551,2024-01-03,0.0,2023-03,3,28,True,94.3,22,199,157,3,4378,3459
Entire townhouse,entire_home,3,2,GB,Brighton and Hove,BN1 1UW,50.82489,-0.14038,USD,50431393,84622003,2024-01-03,34.0,2023-03,22,9,True,80.0,6,260,205,0,1560,1232
Entire townhouse,entire_home,2,2,GB,Brighton and Hove,BN1 2FA,50.82141,-0.15058,USD,50451193,407605167,2024-01-03,81.0,2023-03,5,26,True,64.6,14,187,148,6,3104,2452
Entire rental unit,entire_home,2,2,GB,Brighton Marina,BN2 5WA,50.81297,-0.10223,USD,50473989,402695524,2024-01-03,61.0,2023-03,18,13,True,83.1,9,242,191,2,2300,1817
Entire home,entire_home,1,1,GB,Brighton Marina,BN2 5XZ,50.81036,-0.09644,USD,50475853,402695524,2024-01-03,61.0,2023-03,11,20,True,84.0,14,157,124,3,2381,1881
Entire cottage,entire_home,3,1,GB,Brighton and Hove,BN1 1RN,50.824,-0.142,USD,50478381,338103959,2024-01-03,,2023-03,0,31,True,34.8,9,270,213,4,2430,1920
Entire rental unit,entire_home,2,2,GB,Brighton and Hove,BN1 2FA,50.82129,-0.14951,USD,50493692,19856031,2024-01-03,74.0,2023-03,6,25,True,62.4,13,166,131,5,2528,1997
Entire townhouse,entire_home,2,1,GB,Brighton and Hove,BN3 3RQ,50.83249,-0.17275,USD,50495061,17234569,2024-01-03,34.0,2023-03,5,26,True,23.1,5,149,118,0,745,589
Entire home,entire_home,3,1,GB,Brighton and Hove,BN1 8TE,50.86518,-0.13428,USD,50534652,408304550,2024-01-03,230.0,2023-03,0,31,True,46.5,12,365,288,3,5070,4005
Private room in townhouse,private_room,1,1,GB,Brighton and Hove,BN2 3EN,50.833,-0.119,USD,50539638,222510053,2024-01-03,16.0,2023-03,3,28,True,100,26,58,46,2,1540,1217
Entire condo,entire_home,2,2,GB,Brighton and Hove,BN1 1HG,50.82096,-0.13961,USD,50540054,264926280,2024-01-03,95.0,2023-03,30,1,True,0.0,0,152,120,0,0,0
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN1 1UB,50.82386,-0.13718,USD,50544117,305645844,2024-01-03,41.0,2023-03,21,10,True,12.0,1,160,126,0,160,126
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 3RS,50.82976,-0.14404,USD,50560625,40854279,2024-01-03,41.0,2023-03,16,15,True,40.0,5,221,175,0,1105,873
Entire home,entire_home,1,1,GB,Brighton and Hove,BN1 6GL,50.84106,-0.14083,USD,50570777,73513108,2024-01-03,41.0,2023-03,3,28,True,51.4,12,111,88,6,1578,1247
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN2 9JA,50.823,-0.136,USD,50591638,305645844,2024-01-03,41.0,2023-03,22,9,True,13.3,1,147,116,0,147,116
Entire home,entire_home,3,2,GB,Brighton and Hove,BN3 7GX,50.83751,-0.1991,USD,50603689,153014338,2024-01-03,68.0,2023-03,4,27,True,84.4,19,90,71,4,1982,1566
Private room in home,private_room,1,2,GB,Withdean,BN1 5JH,50.85547,-0.16068,USD,50611032,127390806,2024-01-03,14.0,2023-03,22,9,True,53.3,4,80,63,0,320,253
Entire rental unit,entire_home,2,2,GB,Brighton and Hove,BN1 2TE,50.8229,-0.14723,USD,50615158,4900827,2024-01-03,95.0,2023-03,1,30,True,0.0,0,215,170,0,0,0
Entire place,entire_home,0,1,GB,Brighton and Hove,BN3 1TE,50.83032,-0.15204,USD,50676567,121237733,2024-01-03,41.0,2023-03,9,22,True,81.8,15,95,75,5,1630,1288
Entire condo,entire_home,1,1,GB,Brighton Marina,BN2 5UZ,50.81408,-0.10201,USD,50695854,123388334,2024-01-03,0.0,2023-03,3,28,True,12.9,3,117,92,0,351,277
Tiny home,entire_home,1,1,GB,Brighton and Hove,BN2 5JN,50.818,-0.111,USD,50714623,3614953,2024-01-03,81.0,2023-03,1,30,True,92.0,23,117,92,3,2934,2318
Room in hotel,private_room,1,1,GB,Brighton and Hove,BN1 2FG,50.82248,-0.15122,USD,50726167,41446013,2024-01-03,27.0,2023-03,5,26,True,64.6,14,151,119,3,2195,1734
Private room in bed and breakfast,private_room,1,3,GB,Brighton and Hove,BN3 4QQ,50.831,-0.207,USD,50729215,270234809,2024-01-03,34.0,2023-03,0,31,True,100,30,69,55,1,2104,1662
Entire condo,entire_home,1,1,GB,Brighton Marina,BN2 5SH,50.81188,-0.09687,USD,50761306,402695524,2024-01-03,61.0,2023-03,29,2,True,0.0,0,219,173,1,61,48
Entire condo,entire_home,1,1,GB,Kemptown,BN2 5BE,50.81864,-0.12044,USD,50771831,410316197,2024-01-03,47.0,2023-03,7,24,True,30.0,6,165,130,5,1225,968
Entire condo,entire_home,2,2,GB,Kemptown,BN2 1PN,50.8195,-0.12994,USD,50781787,19887168,2024-01-03,0.0,2023-03,11,20,True,78.0,13,133,105,3,1729,1366
Private room in home,private_room,1,1,GB,Withdean,BN1 5JH,50.85497,-0.16003,USD,50792670,127390806,2023-09-27,14.0,2023-03,1,30,True,72.0,18,61,48,2,1126,890
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 2TF,50.82643,-0.17785,USD,50825005,84420105,2024-01-03,34.0,2023-03,29,2,True,100,2,120,95,0,240,190
Entire rental unit,entire_home,1,1,GB,Kemptown,BN2 1QG,50.82027,-0.13059,USD,50846979,402191311,2024-01-03,122.0,2023-03,3,28,True,47.1,11,205,162,5,2865,2263
Entire townhouse,entire_home,4,3,GB,Brighton and Hove,BN2 9ZB,50.82882,-0.1228,USD,50868035,10345082,2024-01-03,135.0,2023-03,12,19,True,100,19,423,334,3,8442,6669
Entire loft,entire_home,1,1,GB,Brighton and Hove,BN2 9NY,50.82741,-0.13027,USD,50874558,169129092,2024-01-03,43.0,2023-03,0,31,True,100,28,85,67,14,2982,2356
Entire serviced apartment,entire_home,4,2,GB,Brighton and Hove,BN1 3TU,50.83292,-0.14352,USD,50909650,196526754,2024-01-03,115.0,2023-03,2,29,True,37.2,9,191,151,4,2179,1721
Entire loft,entire_home,3,1,GB,Brighton and Hove,BN1 3TX,50.8329,-0.1486,USD,50910771,187480731,2023-05-24,68.0,2023-03,0,31,True,96.8,25,341,269,5,8865,7003
Private room in home,private_room,1,2,GB,Brighton and Hove,BN1 5AR,50.83925,-0.15602,USD,50933846,329908601,2024-01-03,34.0,2023-03,15,16,True,67.5,9,30,24,1,304,240
Entire rental unit,entire_home,1,1,GB,Kemptown,BN2 0JJ,50.82314,-0.13109,USD,50937639,29205097,2023-11-16,68.0,2023-03,0,31,True,7.7,2,146,115,1,360,284
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN1 2HR,50.82271,-0.15262,USD,50952262,61396155,2024-01-03,34.0,2023-03,2,29,True,57.9,14,122,96,5,1878,1484
Room in hotel,private_room,1,1,GB,Brighton and Hove,BN1 2LN,50.82181,-0.15189,USD,50955596,41446013,2024-01-03,27.0,2023-03,0,31,True,73.5,19,154,122,1,2953,2333
Entire home,entire_home,6,4,GB,Brighton and Hove,BN1 1EE,50.82183,-0.1386,USD,50968819,44846336,2024-01-03,134.0,2023-03,6,25,True,100,22,555,438,7,13148,10387
Entire condo,entire_home,1,2,GB,Brighton and Hove,BN1 3TS,50.83261,-0.14556,USD,50985023,29254543,2024-01-03,49.0,2023-03,0,31,True,65.8,17,107,85,3,1966,1553
Private room in home,private_room,1,1,GB,Brighton and Hove,BN2 3LJ,50.83466,-0.12261,USD,50992318,136985,2024-01-03,,2023-03,15,16,True,22.5,3,36,28,0,108,85
Entire guest suite,entire_home,1,1,GB,Brighton and Hove,BN3 5SR,50.83473,-0.20222,USD,51003376,76508263,2024-01-03,0.0,2023-03,0,31,True,96.8,25,61,48,12,1525,1205
Entire rental unit,entire_home,3,1,GB,Brighton and Hove,BN1 1HT,50.8206,-0.13976,USD,51054296,9802857,2024-01-03,129.0,2023-03,1,30,True,24.0,6,388,307,2,2586,2043
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN1 3LB,50.82721,-0.14292,USD,51056098,31361245,2023-04-12,68.0,2023-03,10,21,True,34.3,6,147,116,2,1018,804
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN2 3RB,50.83554,-0.13085,USD,51078543,183539480,2024-01-03,95.0,2023-03,1,30,True,60.0,15,109,86,3,1920,1517
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 3QB,50.83373,-0.16705,USD,51079551,102128385,2024-01-03,48.0,2023-03,26,5,True,96.0,4,88,70,2,448,354
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 1JB,50.82738,-0.16057,USD,51133209,63908983,2024-01-03,20.0,2023-03,2,29,True,20.7,5,125,99,1,645,510
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 1AP,50.82431,-0.15627,USD,51141354,7951187,2024-01-03,0.0,2023-03,4,27,True,100,23,85,67,7,1955,1544
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN1 4QQ,50.83657,-0.13598,USD,51146394,44134096,2024-01-03,109.0,2023-03,1,30,True,24.0,6,111,88,4,1102,871
Entire cabin,entire_home,1,1,GB,Brighton and Hove,BN2 3FP,50.83481,-0.13121,USD,51147861,183539480,2023-08-02,75.0,2023-03,1,30,True,56.0,14,82,65,6,1598,1262
Entire condo,entire_home,3,3,GB,Brighton Marina,BN2 5UY,50.81249,-0.09981,USD,51157464,402695524,2023-08-30,61.0,2023-03,30,1,True,0.0,0,308,243,0,0,0
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 4FD,50.82912,-0.1874,USD,51158306,12310519,2024-01-03,,2023-03,11,20,True,72.0,12,235,186,0,2820,2228
Entire condo,entire_home,2,2,GB,Brighton Marina,BN2 5XZ,50.81072,-0.09958,USD,51159726,402695524,2024-01-03,61.0,2023-03,8,23,True,100,23,239,189,2,5619,4439
Entire condo,entire_home,5,4,GB,Brighton Marina,BN2 5WA,50.81263,-0.10167,USD,51160340,402695524,2024-01-03,61.0,2023-03,0,31,True,11.6,3,594,469,0,1782,1408
Entire condo,entire_home,2,2,GB,Brighton and Hove,BN1 2PG,50.82405,-0.15561,USD,51166957,74031482,2024-01-03,61.16,2023-03,4,27,True,80.0,18,182,144,6,3642,2877
Entire condo,entire_home,1,2,GB,Brighton and Hove,BN1 2HG,50.82307,-0.1513,USD,51168102,388987381,2023-11-09,52.0,2023-03,0,31,True,15.5,4,182,144,2,832,657
Entire home,entire_home,3,2,GB,Brighton and Hove,BN2 9ZJ,50.82809,-0.11975,USD,51171846,19767503,2024-01-03,,2023-03,23,8,True,90.0,6,184,145,0,1104,872
Private room in condo,private_room,1,1,GB,Brighton and Hove,BN2 3RA,50.835,-0.133,USD,51180672,76361315,2024-01-03,0.0,2023-03,0,31,True,54.2,14,48,38,8,672,531
Private room in townhouse,private_room,1,2,GB,"Hove, East Sussex",BN3 5HR,50.83594,-0.18991,USD,51190479,7482749,2024-01-03,20.0,2023-03,25,6,True,20.0,1,73,58,0,73,58
Entire townhouse,entire_home,3,1,GB,Brighton and Hove,BN1 7HD,50.84262,-0.13207,USD,51191924,84934699,2024-01-03,0.0,2023-03,8,23,True,20.9,4,217,171,0,868,686
Entire condo,entire_home,2,2,GB,Brighton Marina,BN2 5XB,50.81242,-0.09667,USD,51203177,402695524,2024-01-03,,2023-03,1,30,True,0.0,0,242,191,0,0,0
Entire townhouse,entire_home,2,1,GB,Brighton and Hove,BN3 3YJ,50.83056,-0.17568,USD,51211524,226517208,2023-05-24,,2023-03,24,7,True,34.3,2,159,126,1,318,251
Entire guesthouse,entire_home,1,2,GB,Brighton and Hove,BN3 7NJ,50.845,-0.189,USD,51224522,386966664,2024-01-03,37.0,2023-03,0,31,True,15.5,4,123,97,4,640,506
Entire rental unit,entire_home,1,1,GB,Brighton and Hove,BN1 2JF,50.82204,-0.15394,USD,51235306,10676450,2024-01-03,48.0,2023-03,29,2,True,100,2,136,107,1,320,253
Entire rental unit,entire_home,1,2,GB,Brighton and Hove,BN2 3DA,50.83135,-0.12082,USD,51238328,1500730,2024-01-03,0.0,2023-03,2,29,True,78.6,19,179,141,1,3401,2687
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN3 5EX,50.8367,-0.18312,USD,51248127,28391399,2024-01-03,0.0,2023-03,1,30,True,80.0,20,115,91,4,2300,1817
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN1 4EJ,50.8274,-0.13894,USD,51298936,407645201,2024-01-03,48.0,2023-03,0,31,True,100,29,251,198,4,7471,5902
Entire townhouse,entire_home,2,2,GB,Brighton,BN2 1FU,50.818,-0.119,USD,51335162,4165549,2024-01-03,61.0,2023-03,15,16,True,75.0,10,181,143,1,1871,1478
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 1RL,50.82866,-0.15769,USD,51341298,8705908,2024-01-03,27.0,2023-03,24,7,True,51.4,3,226,179,0,678,536
Entire rental unit,entire_home,1,2,GB,Brighton and Hove,BN2 4DJ,50.84134,-0.11615,USD,51346206,5703626,2024-01-03,54.0,2023-03,1,30,True,92.0,23,109,86,1,2561,2023
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 4JD,50.8281,-0.19461,USD,51387143,96451557,2023-03-16,,2023-03,29,2,True,60.0,1,151,119,0,151,119
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN1 4AL,50.826,-0.139,USD,51401450,2215658,2023-12-20,,2023-03,1,30,True,32.0,8,112,88,5,896,708
Entire townhouse,entire_home,3,2,GB,Brighton and Hove,,50.825,-0.156,USD,51407569,2020581,2024-01-03,82.0,2023-03,3,28,True,25.7,6,355,280,3,2376,1877
Entire home,entire_home,2,1,GB,Brighton and Hove,BN2 5EQ,50.82324,-0.11122,USD,51419050,403086749,2024-01-03,109.0,2023-03,2,29,True,37.2,9,171,135,3,1866,1474
Entire rental unit,entire_home,1,1,GB,Kemptown,BN2 1RG,50.82065,-0.13292,USD,51463155,27282517,2024-01-03,34.0,2023-03,17,14,True,42.9,5,112,88,2,628,496
Entire condo,entire_home,Studio,1,GB,Brighton Marina,BN2 5XZ,50.81145,-0.10151,USD,51478911,402695524,2024-01-03,61.0,2023-03,22,9,True,100,8,162,128,0,1296,1024
Entire condo,entire_home,2,2,GB,Brighton Marina,BN2 5XB,50.81212,-0.09586,USD,51480225,402695524,2024-01-03,61.0,2023-03,22,9,True,40.0,3,268,212,0,804,635
Entire place,entire_home,1,1,GB,Brighton and Hove,BN1 2LB,50.82474,-0.15214,USD,51500653,2856861,2024-01-03,0.0,2023-03,5,26,True,100,24,260,205,19,6240,4930
Entire rental unit,entire_home,2,2,GB,Brighton and Hove,BN3 3FH,50.83116,-0.16463,USD,51511867,135371182,2024-01-03,82.0,2023-03,4,27,True,62.2,14,168,133,4,2680,2117
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 1PR,50.83064,-0.15693,USD,51515095,50375545,2024-01-03,,2023-03,8,23,True,100,20,92,73,0,1840,1454
Entire condo,entire_home,2,2,GB,Brighton Marina,BN2 5UY,50.81255,-0.09946,USD,51577658,402695524,2023-08-30,,2023-03,24,7,True,0.0,0,247,195,0,0,0
Entire condo,entire_home,2,2,GB,Brighton Marina,BN2 5SJ,50.81154,-0.09913,USD,51578157,402695524,2024-01-03,,2023-03,22,9,True,53.3,4,269,213,1,1076,850
Entire condo,entire_home,2,1,GB,Brighton Marina,BN2 5WA,50.81257,-0.10211,USD,51591993,402695524,2024-01-03,61.0,2023-03,29,2,True,0.0,0,270,213,0,0,0
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 3AF,50.82883,-0.1654,USD,51595268,26555648,2024-01-03,54.0,2023-03,29,2,True,60.0,1,121,96,0,121,96
Entire condo,entire_home,2,2,GB,Brighton Marina,BN2 5SH,50.81161,-0.09552,USD,51595422,402695524,2024-01-03,61.0,2023-03,15,16,True,60.0,8,191,151,1,1589,1255
Entire condo,entire_home,Studio,1,GB,Brighton and Hove,BN1 1BP,50.82141,-0.13867,USD,51661828,176002194,2024-01-03,38.0,2023-03,2,29,True,37.2,9,137,108,4,1385,1094
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN1 1HQ,50.82007,-0.13908,USD,51688179,394289502,2023-10-21,170.0,2023-03,0,31,True,34.8,9,165,130,5,2335,1845
Entire condo,entire_home,2,3,GB,Brighton and Hove,BN1 3DD,50.82546,-0.14968,USD,51702032,394289502,2023-10-04,170.0,2023-03,2,29,True,41.4,10,148,117,5,2330,1841
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN3 2RW,50.826,-0.173,USD,51758394,417681710,2023-08-02,102.0,2023-03,0,31,True,100,26,146,115,5,4306,3402
Private room in home,private_room,1,1,GB,Brighton and Hove,BN3 7JP,50.83943,-0.18693,USD,51768540,5146856,2023-06-28,34.0,2023-03,2,29,True,53.8,13,30,24,5,560,442
Entire loft,entire_home,1,1,GB,Brighton and Hove,BN3 3PQ,50.83017,-0.16842,USD,51775824,168075111,2024-01-03,34.0,2023-03,7,24,True,50.0,10,139,110,5,1560,1232
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 6AB,50.837,-0.173,USD,51800696,419645060,2024-01-03,41.0,2023-03,17,14,True,17.1,2,158,125,0,316,250
Entire home,entire_home,5,3,GB,Brighton and Hove,BN3 3HA,50.83341,-0.18209,USD,51809435,9802857,2024-01-03,197.0,2023-03,3,28,True,51.4,12,355,280,3,4851,3832
Entire condo,entire_home,3,1,GB,Brighton and Hove,BN1 1HH,50.82147,-0.14045,USD,51811243,394289502,2023-10-21,211.0,2023-03,3,28,True,30.0,7,279,220,3,2586,2043
Entire rental unit,entire_home,1,1,GB,Kemptown,BN2 1PJ,50.82075,-0.12906,USD,51833626,116513439,2024-01-03,0.0,2023-03,4,27,True,17.8,4,469,371,0,1876,1482
Entire home,entire_home,2,1,GB,Brighton and Hove,BN1 1YE,50.82541,-0.13761,USD,51833667,116513439,2024-01-03,0.0,2023-03,17,14,True,94.3,11,618,488,1,6798,5370
Entire rental unit,entire_home,1,1,GB,Kemptown,BN2 1PF,50.81986,-0.13079,USD,51833829,116513439,2024-01-03,0.0,2023-03,5,26,True,13.8,3,498,393,0,1494,1180
Entire home,entire_home,3,2,GB,Ovingdean,BN2 7BX,50.81696,-0.07007,USD,51833912,116513439,2024-01-03,,2023-03,11,20,True,54.0,9,875,691,1,7875,6221
Entire home,entire_home,3,2,GB,Brighton and Hove,BN1 2FG,50.82312,-0.15041,USD,51833929,116513439,2024-01-03,,2023-03,23,8,True,45.0,3,1365,1078,0,4095,3235
Entire home,entire_home,3,2,GB,Brighton and Hove,BN1 1YG,50.8252,-0.14166,USD,51833984,116513439,2024-01-03,,2023-03,8,23,True,20.9,4,1215,960,0,4860,3839
Entire rental unit,entire_home,1,1,GB,Kemptown,BN2 1PS,50.81862,-0.12951,USD,51856105,402191311,2024-01-03,109.0,2023-03,10,21,True,34.3,6,179,141,2,1292,1021
Hut,entire_home,1,1,GB,Brighton and Hove,BN3 7LJ,50.84689,-0.18645,USD,51856502,420064839,2024-01-03,0.0,2023-03,0,31,True,11.6,3,98,77,1,294,232
Entire condo,entire_home,2,1,GB,Brighton and Hove,BN3 4LP,50.82833,-0.1952,USD,51858537,294788614,2024-01-03,,2023-03,1,30,True,28.0,7,220,174,3,1540,1217
Entire condo,entire_home,1,2,GB,Brighton and Hove,BN3 3PP,50.83005,-0.16698,USD,51863032,168075111,2024-01-03,34.0,2023-03,2,29,True,62.1,15,97,77,8,1727,1364
Entire townhouse,entire_home,4,4,GB,Brighton and Hove,BN1 4DE,50.82879,-0.13928,USD,51878428,183539480,2024-01-03,299.0,2023-03,1,30,True,0.0,0,257,203,0,0,0
Private room in home,private_room,1,2,GB,Southwick,BN42 4NW,50.83621,-0.22133,USD,51915194,192033360,2024-01-03,0.0,2023-03,29,2,True,0.0,0,57,45,1,0,0
Entire rental unit,entire_home,Studio,1,GB,Brighton and Hove,BN1 2PG,50.82355,-0.15574,USD,51917667,374969586,2023-05-17,80.0,2023-03,17,14,True,42.9,5,105,83,1,605,478
Private room in condo,private_room,1,1,GB,Brighton and Hove,BN3 2FA,50.82767,-0.16307,USD,51956481,420811459,2024-01-03,27.0,2023-03,0,31,True,100,28,78,62,9,2427,1917
Room in boutique hotel,private_room,1,1,GB,Kemptown,BN2 1JN,50.81976,-0.12749,USD,51957513,420817709,2024-01-03,,2023-03,3,28,True,85.7,20,95,75,6,1900,1501
Entire condo,entire_home,1,1,GB,Brighton and Hove,BN3 1PH,50.82804,-0.15478,USD,52004923,421134898,2024-01-03,49.0,2023-03,16,15,True,100,15,116,92,2,1838,1452
Private room in home,private_room,1,1,GB,Brighton and Hove,BN1 8EP,50.855,-0.143,USD,52005233,40401875,2023-04-26,0.0,2023-03,11,20,True,60.0,10,97,77,2,970,766
Entire condo,entire_home,1,1,GB,Kemptown,BN2 1JH,50.81958,-0.12494,USD,52048290,9355010,2024-01-03,34.0,2023-03,1,30,True,48.0,12,110,87,5,1490,1177
Private room in townhouse,private_room,1,1,GB,Kemptown,BN2 1RE,50.821,-0.135,USD,52120782,55800504,2023-12-27,0.0,2023-03,14,17,True,91.8,13,69,55,5,897,709
